"log_wage_homo","log_wage_hetero","education","experience","experience_sq","north","northeast","south","centerwest","male","white","log_wage_predito_hetero","log_wage_predito_homo"
8.16006002487062,8.21771056589343,12,15,225,0,1,0,0,1,0,8.7716799123226,8.83769486327552
9.44699901464529,9.42535500215984,12,13,169,0,0,1,0,1,0,8.99418856790694,9.08963771763276
8.16325877370493,9.15843928931697,13,22,484,0,1,0,0,0,0,8.80574688673697,8.82518721566683
9.29181306112872,10.2648130020857,17,22,484,0,0,0,0,0,0,9.51468371107733,9.51828461097764
8.77892245555159,8.52553371007145,10,19,361,0,0,1,0,0,0,8.62264146848224,8.6884503602746
8.16247915890341,8.33538050348195,7,14,196,0,1,0,0,0,0,7.84447430389149,7.9239315661271
9.34979833621553,10.3445552048029,9,17,289,0,0,0,0,1,1,8.85120237835715,8.85852773492458
7.30548765084079,7.46368991946861,4,26,676,0,1,0,0,0,0,7.69611285411132,7.70337414841387
8.10520147459095,8.4922944163263,10,14,196,0,0,1,0,0,0,8.50926506688718,8.60244592279645
8.59245929571305,8.63218683777498,8,15,225,0,1,0,0,1,1,8.49003033471938,8.51755531783416
8.1444295697746,8.83091134474885,11,0,0,0,0,1,0,0,1,8.48182130369178,8.56218677449027
8.49151555710031,9.18715159288662,9,4,16,0,0,0,0,0,0,8.01645484007996,8.11617141085248
7.49524108206463,8.22062680087044,5,19,361,0,0,1,0,1,0,8.21339514285213,8.29157428223592
8.89260160187554,9.40083619887921,10,0,0,1,0,0,0,1,1,8.46978114526375,8.40294496170095
8.15275643273911,8.29820095078576,5,14,196,0,1,0,0,1,1,8.0723316103434,8.11100619007228
9.01947130122517,9.32292792187436,13,11,121,0,1,0,0,0,1,8.79967105973046,8.83246090630223
8.54269793158644,7.06056282371011,4,23,529,0,0,0,0,0,1,8.07063908162224,8.04730123223317
8.9465691827487,8.58989674990804,9,19,361,0,0,0,0,1,1,8.89464483627883,8.89010802286125
8.56623394923821,8.85121060650707,11,10,100,0,0,1,0,1,0,8.78537175484167,8.89477187024074
7.62754260078135,7.71600474582186,4,24,576,0,1,0,0,1,0,7.90858084253483,7.93386347018747
8.90556216651614,7.79550993997293,14,18,324,0,0,0,0,0,0,9.03913569356486,9.07518075168669
8.35259953927292,8.07301408626064,6,16,256,0,1,0,0,1,1,8.25084073222425,8.27738520175031
8.95492842355915,9.99475978598305,8,27,729,0,0,0,0,1,1,8.91172283988769,8.84965359758121
9.06659753660927,8.44975374348902,10,18,324,0,0,0,0,1,0,8.76113982646121,8.80746042328018
8.06358922281006,8.03693620005476,8,26,676,0,1,0,0,0,0,8.22111468821718,8.21999714694256
8.55627152754305,8.99810265867301,6,13,169,0,0,0,1,0,1,8.2497175273754,8.19234882475301
8.88508958711651,7.54811487311968,11,21,441,0,0,1,0,0,0,8.79479024797525,8.845424415104
9.11737646659486,8.08308021772025,8,24,576,0,0,0,0,1,1,8.86086992337782,8.82344431858563
8.66097054943637,8.18456729484655,11,8,64,0,0,0,1,0,1,8.77351239124913,8.72390826488982
8.19262896278486,7.62698861010572,8,12,144,1,0,0,0,1,0,8.31617164962316,8.27306311558965
7.95760131860001,6.87785022968363,6,0,0,0,0,0,0,0,0,7.49511235737503,7.60535186225134
9.44831766758678,8.3869797833771,9,14,196,0,0,0,0,1,1,8.78126843468376,8.8041035853831
8.34269274512031,7.42566779781897,12,8,64,0,1,0,0,0,0,8.34368578472985,8.43546863171369
8.01794683208108,8.45148042474998,10,12,144,0,0,0,0,0,0,8.37235786939586,8.44688796702043
9.26863249097127,8.93081553811137,9,9,81,0,0,0,0,1,1,8.65199117711908,8.69458675578335
7.52442659484061,7.67510369924778,4,11,121,0,0,0,0,1,1,8.04935789022898,8.09543622651697
9.28372883885206,10.0062371533345,15,10,100,0,0,0,0,0,0,8.97626322476353,9.04791948765654
7.69358807424082,7.91595474232469,9,9,81,0,1,0,0,0,0,7.97769796337974,8.0727262357917
8.03682500389121,7.21825017423012,6,11,121,0,0,0,0,1,0,8.06850655077928,8.15726427269397
8.87787203941782,9.91614148694662,9,29,841,0,0,0,0,1,1,9.07369507156015,8.99157972145278
7.93462249873655,8.0559535298495,10,6,36,0,1,0,0,0,1,8.26710191300463,8.32136939253301
8.36014234740015,7.46963935997381,4,24,576,0,0,0,0,0,1,8.08886212226976,8.05791864993475
9.26810763490771,8.87087304127064,12,7,49,0,0,0,0,1,1,8.98957941000112,9.03166380304593
7.89895732303414,8.0496230091004,10,18,324,0,0,0,0,0,0,8.514133859459,8.55855775315799
9.21770642188561,9.47906641727973,14,6,36,0,0,0,0,1,0,8.97969244784456,9.06688600487867
9.16399039897397,8.10913015511518,13,4,16,0,0,1,0,0,0,8.62856107136762,8.74736712037189
8.43455284552548,8.52359213142773,8,19,361,0,0,1,0,0,1,8.60349280793195,8.6266223140976
8.56158184742107,6.88431138288698,8,13,169,0,0,0,0,0,1,8.37842862611972,8.40602279107851
8.12387325665222,7.32469510029703,6,0,0,0,0,0,1,1,0,7.87590814268584,7.89889206531238
8.76435566249893,9.15628234208623,8,22,484,0,0,0,0,1,0,8.58043555134135,8.60478553441026
8.43416025023718,8.77585635622526,13,9,81,0,0,0,1,1,0,9.06743057303091,9.05936383416355
9.90358427310419,9.34307885037749,16,16,256,0,0,0,0,1,1,9.74728030772339,9.74541709485417
9.24437203796141,9.31334623150851,13,19,361,0,0,0,0,1,0,9.17629441388205,9.2102475683026
7.01112441612579,6.88863096210198,4,3,9,0,0,0,0,0,0,7.32925882202443,7.44096533129275
8.55668060239909,8.55351539777883,12,8,64,1,0,0,0,1,1,8.97728772874721,8.89291312941672
9.38158710363603,9.39691061944037,13,31,961,0,0,0,0,1,1,9.62687454185686,9.51721111148141
9.77247273994854,8.79599791990796,12,21,441,0,0,0,1,0,0,8.97272612762852,8.90464498668431
7.87256905687317,8.08251822541263,7,1,1,1,0,0,0,0,1,7.86187563082172,7.79882386113569
9.27369279072877,8.94305479222423,13,12,144,0,0,0,0,1,0,9.01311521197746,9.08325788603914
8.56061571199904,9.34483999764017,12,4,16,0,0,0,0,1,0,8.65721218266156,8.75254132987119
9.38235784363044,8.06270533064511,12,25,625,0,1,0,0,0,1,8.97251780665572,8.92436717222675
8.81657801876677,8.29013187592347,8,15,225,0,1,0,0,1,1,8.49003033471938,8.51755531783416
9.35142927948966,8.99755051071293,12,12,144,0,0,0,0,1,1,9.12521700995364,9.15058558949431
8.65154463482324,8.6721504475377,10,25,625,0,0,1,0,1,0,8.98470998751865,9.00952199777007
8.37006448181119,8.8896471563825,9,26,676,0,0,0,0,0,0,8.53630013697814,8.52562729335686
8.7817777456656,9.29806485137736,15,0,0,0,1,0,0,1,1,8.98278971738356,9.03666533536832
8.98735402342984,8.97000534790175,12,22,484,0,0,1,0,1,0,9.19254178262901,9.23598124392967
7.31456257673723,8.07528528726629,4,11,121,0,0,0,0,0,0,7.55899966672414,7.65005010330744
8.58127521376689,7.53747108456065,8,22,484,0,0,0,0,1,0,8.58043555134135,8.60478553441026
7.63013715973824,8.12261091308624,4,7,49,0,0,0,1,0,1,7.8263595930958,7.7941526688052
8.69774301741611,8.82252045361656,12,21,441,0,0,0,1,0,0,8.97272612762852,8.90464498668431
8.39933796209746,7.75794878223847,8,6,36,0,0,0,0,0,1,8.1885359861862,8.23953229005078
8.37667446581932,8.78377311962145,13,18,324,0,0,0,0,1,1,9.39824345854324,9.39141112526404
7.99701768388976,8.79110925689818,11,3,9,0,0,0,0,1,0,8.49501799871189,8.59395824884016
8.80469011954342,8.55384703053075,10,16,256,0,0,0,0,1,0,8.71642530006197,8.77399914397378
8.93486051010889,8.48832739952307,9,36,1296,0,0,0,0,0,0,8.67082797554457,8.56126429400792
8.75694526532107,9.64684655073225,8,27,729,1,0,0,0,1,0,8.62767931366308,8.48875412220525
8.58172703127251,8.1802515809306,10,24,576,0,0,0,0,1,0,8.88001858392812,8.88527236476264
7.95390876069365,7.84273892377644,6,5,25,0,1,0,0,1,1,7.95943438895534,8.02610272409737
8.70168688153658,8.9711932152519,12,28,784,1,0,0,0,0,0,8.92135408445912,8.76332988557389
8.49732255178364,8.23473441403603,8,24,576,1,0,0,0,1,0,8.57682639715321,8.46254484320967
8.06321455865649,9.34355760287351,7,10,100,0,0,0,0,1,1,8.41661778005666,8.46005961380868
8.90608094338809,9.02644412455127,8,12,144,0,0,0,1,1,1,8.73400499415638,8.67860012390446
8.61125112311178,8.27806567385772,16,9,81,0,1,0,0,0,0,8.896451173065,8.97681648321692
7.63781422139409,7.15080484271615,4,23,529,0,1,0,0,0,0,7.6433518348851,7.6743433823637
8.45389078768396,8.45220196344504,8,6,36,1,0,0,0,1,0,8.15149842696379,8.127535484797
8.75465980649571,9.10117543295335,10,12,144,0,0,1,0,0,0,8.45946226657766,8.56146067801114
8.33108731321653,9.53948766173759,8,4,16,0,0,1,0,1,1,8.46266700224013,8.54697449542055
7.58468168113309,8.2146320647692,8,22,484,0,0,0,0,0,0,8.33342958433915,8.35588286428807
8.13215884902327,7.80230064289516,11,0,0,0,1,0,0,0,0,7.96742965977285,8.07465621363009
8.30295601744904,8.47203967726669,10,3,9,0,0,1,0,1,0,8.45087193736722,8.57937521019869
7.8014328970292,7.60042615988464,7,0,0,1,0,0,0,0,1,7.82902380268215,7.76657504268224
8.70790586632908,8.26693568223299,11,9,81,0,1,0,0,0,1,8.48355113693531,8.52752118814339
8.7697617039618,8.52534389320097,10,18,324,0,0,0,0,0,0,8.514133859459,8.55855775315799
8.71659097644548,8.65089452175167,12,1,1,0,0,1,0,0,1,8.64592359035781,8.72359134257589
7.86753790922848,7.84358527047388,5,30,900,0,1,0,0,0,0,7.88880685892977,7.85807064652483
8.54432030777047,7.58612765697571,7,17,289,0,0,0,0,1,0,8.34534920480159,8.40373278257289
9.07048842056424,7.75438387649033,9,11,121,0,0,0,0,1,0,8.46225792635867,8.5447315215905
9.07632332276201,9.22602181383535,13,16,256,0,0,0,0,1,1,9.353528932144,9.35794984595765
8.45635479632541,8.1882795877544,8,19,361,0,0,0,0,1,0,8.52004212124973,8.56446882014173
8.35831662522578,8.06222513457353,6,17,289,0,1,0,0,1,1,8.27351601254326,8.29458608924594
9.12872120759831,7.92789503826573,12,18,324,0,0,1,0,0,0,8.86373917369373,8.93144196341305
9.46952421546191,7.69904431838478,11,15,225,0,0,0,0,1,0,8.82436444403063,8.88501351042546
8.35651290201077,8.07958740449929,5,19,361,0,0,1,0,0,1,8.20974143235256,8.23915506520107
9.81284667239636,9.68376594957098,17,14,196,0,0,0,0,1,1,9.83127210289548,9.83734958244049
9.15573698265242,8.42340140825959,15,13,169,0,1,0,0,0,0,8.86989458906784,8.93715518863427
7.8208698914303,7.35076376891715,5,0,0,0,1,0,0,0,0,7.17992690861407,7.29972171583705
9.94281557892903,11.0056140039412,17,27,729,0,1,0,0,1,1,9.90904197639138,9.83558094748866
7.21690795482018,6.13735767565149,4,9,81,1,0,0,0,0,0,7.46468939125994,7.43900586212433
8.66853311459111,9.03452783840422,10,23,529,1,0,0,0,0,1,8.81745056305905,8.6578197077376
8.6550002981458,7.33470869490607,6,9,81,0,0,0,0,1,1,8.25823980153969,8.30711950688683
8.16568048144765,9.63754044385852,8,28,784,0,1,0,0,0,1,8.49646078634338,8.43113196563903
9.05799300158289,8.45748714207124,8,6,36,0,0,0,0,1,1,8.43554195318841,8.48843496017296
8.55036998322545,7.99368640450268,11,10,100,0,1,0,0,0,0,8.26732640042318,8.35482209234573
7.85957637455911,8.67281574819029,6,14,196,0,0,0,0,1,0,8.14416480260173,8.22015288339923
7.70982755902886,6.41067199059975,4,15,225,0,0,1,0,0,0,7.74570966452497,7.84659330386876
8.55811855172485,9.28805700020969,9,22,484,1,0,0,0,0,0,8.42398877314364,8.32062259163163
7.8877378304826,8.60995987349184,7,31,961,0,0,0,0,0,0,8.34901356719323,8.29689049047884
8.10331253300986,9.88598020458377,10,23,529,0,1,0,0,1,1,8.92121280954873,8.89466400336628
8.46456961898062,8.14934291306827,7,14,196,1,0,0,0,1,1,8.47807624790885,8.38137606383013
8.93374202223614,8.63627794766072,12,14,196,0,0,0,0,0,1,8.92801384326095,8.94266816415743
9.11888409582428,8.66476514405323,10,0,0,0,0,0,0,1,0,8.26712015848309,8.37087753090222
9.1114438995297,8.56197683298618,12,20,400,0,0,0,1,0,0,8.95259498426464,8.89120608192813
8.14257716460444,8.00403539114838,6,22,484,0,1,0,0,1,0,8.13399964405393,8.16999963836379
8.49448574717412,9.05325690088682,9,30,900,0,0,1,0,1,0,8.93185404745412,8.91464342294854
9.03554222548392,8.72271027510963,11,9,81,0,0,1,0,1,1,9.00159649135381,9.06747096603841
8.41767936659468,8.03794302280295,9,2,4,0,0,0,1,0,1,8.331073429806,8.29749723839609
8.98776662913884,6.75551503184002,15,16,256,0,1,0,0,0,0,8.94173663545759,8.99440082523035
7.25516132979784,7.02676660009518,4,7,49,0,0,0,0,0,1,7.6925697747872,7.74951513586635
9.13317391397392,7.70403616252518,12,3,9,0,0,0,0,0,0,8.37926249023615,8.47421132835015
8.60544224931358,7.29771461584987,10,7,49,0,0,0,0,0,0,8.23672026944335,8.32796618057205
9.44872216765113,9.67981362388552,13,14,196,0,0,1,0,1,0,9.15002240946877,9.23881584181516
9.15783673301987,8.61161377776904,9,19,361,0,1,0,0,1,0,8.46735758954169,8.51715017299179
7.88390396971672,7.54913132571076,4,20,400,0,0,0,0,0,1,8.01215375424696,8.00980600501923
8.8204181850372,9.10269883646329,11,23,529,0,0,0,0,0,1,8.98939229130749,8.95139147965839
8.37456538041658,8.43650637135523,9,14,196,0,1,0,0,0,0,8.10697522094442,8.18224306539145
7.88695452980927,7.2884512435731,6,3,9,0,1,0,0,0,0,7.40782474884286,7.52280243377498
8.32976215115817,9.20959063266332,7,18,324,0,1,0,0,1,1,8.42680571714996,8.44000223068888
9.00042038740663,7.44575484091488,10,18,324,0,1,0,0,1,1,8.82055709272935,8.8274694795854
9.21300656505481,9.48390374519547,18,10,100,0,0,0,0,0,1,9.61336685684556,9.63187018964041
8.32781591205177,9.33768233457714,10,13,169,0,0,0,0,0,1,8.64092954317265,8.66433429034286
7.54390422776936,8.83557083258199,6,13,169,0,1,0,0,1,1,8.1789986858345,8.22013956515423
9.64782001150832,10.1328172677096,16,18,324,0,0,0,0,1,0,9.54864257762,9.58239492107322
8.47194486802561,8.81549331226007,8,2,4,0,1,0,0,0,1,7.88209816273644,7.94722955904295
7.88963009321543,8.03670614144622,7,16,256,0,1,0,0,0,0,7.89173296724587,7.96115482817295
8.47748650831344,7.09506979129062,5,28,784,0,1,0,0,1,0,8.10636312126355,8.09608393377735
7.44745229180253,9.10764109372406,7,0,0,0,0,1,0,0,0,7.71346721308329,7.84908032287422
9.08113656124555,8.73422737128085,16,9,81,0,0,0,0,0,1,9.32373841980213,9.34977433308638
9.21479111523948,8.41301445208117,13,24,576,0,0,1,0,1,0,9.3608743566893,9.38731232464987
9.61577091220597,9.11429431104498,12,42,1764,0,0,0,0,0,1,9.35811866730481,9.12145340350897
8.96760675366929,8.49656549784706,10,10,100,0,0,0,0,0,1,8.56336318863385,8.59862419258302
9.37870896175116,10.0532815665192,10,23,529,0,0,0,0,0,0,8.61478957627839,8.62575227693887
8.79207262976242,8.05868702370632,12,0,0,0,0,0,0,0,1,8.52596736503646,8.57676981313173
8.49031301091197,9.07096121455595,10,6,36,0,0,0,0,1,1,8.69804287024133,8.74674645943731
8.12230887276857,7.72339689441994,10,15,225,1,0,0,0,0,1,8.64876900528262,8.53902252146983
9.15670203704584,9.4227777203558,13,0,0,0,0,0,0,1,0,8.66087153406249,8.75834477979875
8.31063385853035,9.4749063104619,9,21,441,0,0,0,0,1,0,8.69219090074273,8.72144287497112
9.04136492202903,10.000320158561,10,31,961,0,0,0,0,1,1,9.23312316627746,9.12974386258489
7.60749698833547,6.84811167944687,6,0,0,0,1,0,0,1,0,7.55818333414274,7.67778013559141
9.81608682451208,9.61952910204801,15,30,900,0,0,0,0,0,1,9.62859869093155,9.52258599271604
9.61445298326128,7.6638471076224,14,4,16,0,0,0,0,0,1,8.91605938921492,8.9584336121007
6.78671317251959,8.10737590344669,4,3,9,0,0,0,0,0,0,7.32925882202443,7.44096533129275
8.67654757030454,8.41298405504465,9,3,9,0,0,1,0,1,0,8.31962147884075,8.45021946056652
8.87476616487937,7.16570205825558,11,16,256,0,0,0,0,0,0,8.60066979158623,8.65425222348377
8.34758638401535,8.57006952543162,11,11,121,0,1,0,0,1,0,8.5408238531771,8.62656862407273
9.54655896753941,8.38358549261455,12,14,196,0,1,0,0,0,0,8.50072659652381,8.56971031428797
8.57505238307038,8.92712300797723,8,12,144,0,0,0,1,0,1,8.48699902715418,8.42969745378228
7.61573639879714,6.63036148102073,5,7,49,0,1,0,0,1,0,7.64353895357873,7.75461570575125
8.80116067510208,9.37368578202288,11,18,324,0,1,0,0,1,1,8.95180755125581,8.95662522921758
7.18829507492423,7.81409701276132,4,6,36,0,0,0,0,0,0,7.4201818955777,7.52642583843473
9.02651585921316,8.98664528105742,12,12,144,0,0,0,0,0,1,8.87821104295143,8.90168291937213
9.06299517886629,9.96885537751846,12,9,81,0,0,1,0,1,0,8.88949469337764,9.00014326258324
8.12379339325729,7.51871443663815,4,23,529,0,1,0,0,0,1,7.88670409138774,7.87082683545105
9.95902930735628,7.70479541738935,13,28,784,0,0,0,0,1,0,9.34030177970976,9.30580432761686
8.3326160523349,8.46190677618151,9,10,100,1,0,0,0,1,1,8.63842742738761,8.55395509078441
8.95075104346687,8.237351966951,7,23,529,1,0,0,0,1,1,8.67070515448186,8.51925512896326
8.47417569808912,9.08736253568065,11,33,1089,0,0,0,0,0,1,9.14300115703744,9.01524335085537
8.95608979180968,8.69778669122355,14,20,400,0,0,0,0,1,0,9.32831205001117,9.35378271837582
9.55743107250963,10.2556652084192,15,20,400,0,0,0,1,1,0,9.59335232684624,9.52757600094684
8.3072667480585,8.69814561445233,5,24,576,0,1,0,0,1,0,8.0398313010613,8.06301921981965
8.66053440381532,8.61354917992792,8,12,144,0,0,0,0,1,1,8.60021517584778,8.63396259096561
8.18053946991489,8.03903661673152,10,5,25,0,0,1,0,0,0,8.26511738697265,8.38838670718936
8.21282823224699,7.8070908722646,10,23,529,0,1,0,0,0,0,8.43085458604389,8.44927788015675
8.49962203677959,8.74942574080219,8,13,169,0,1,0,0,0,0,7.95114137938259,8.03306494120905
7.56251626133376,8.00946962272613,4,16,256,0,1,0,0,1,0,7.74498755866868,7.82259024939861
8.71436284585377,8.86382493560189,9,7,49,0,0,0,0,0,1,8.34882206741952,8.39529388402722
7.35124887686301,7.84660648584074,5,0,0,0,1,0,0,1,0,7.42693287561627,7.54862438595923
9.59670896468995,8.51761877429245,10,22,484,0,0,1,0,0,1,8.92638715507651,8.92525052763048
7.91252046734581,8.89402064566067,7,18,324,0,1,0,0,1,0,8.18345346064732,8.24351877760154
8.11243967335817,9.04094720888845,9,13,169,0,1,0,0,0,1,8.32574409441169,8.35870414392857
7.91974687763358,7.93468019519793,7,0,0,0,1,0,0,0,1,7.68578008216963,7.75451666818874
8.15335073613039,9.24208966116312,8,15,225,0,0,0,0,1,0,8.43061306845124,8.49754626152894
8.38675022697267,8.03883927530706,8,8,64,0,0,0,1,1,1,8.62676698267194,8.58534368611549
9.60405403256925,9.74372550909939,14,8,64,0,0,0,1,1,1,9.41426973383073,9.36027818390853
9.12503999312482,8.18096621665306,12,24,576,1,0,0,0,0,0,8.85482226425687,8.73026517161619
8.89147018231721,8.42653996855487,9,24,576,0,0,0,0,1,0,8.74876812540165,8.75611661513047
8.2587618234337,8.11039344216917,5,19,361,0,0,0,0,0,1,8.12263703517077,8.12458235421036
9.03789371724198,10.8400310027373,13,12,144,0,0,0,0,1,0,9.01311521197746,9.08325788603914
7.75953124527774,7.33199770764826,4,16,256,0,0,0,0,0,1,7.92526883840361,7.94664542914589
8.06735215958159,8.12938958170096,5,12,144,0,0,0,0,1,0,7.96311154376575,8.05001188898175
7.03889358554917,8.73256948584369,7,6,36,0,0,0,0,1,0,8.0609392381593,8.16279575745344
8.17597139564176,7.07154111103427,6,11,121,0,1,0,0,1,0,7.88457156054478,7.98078987591185
8.30881388691807,7.03964230473297,6,17,289,0,0,1,0,0,1,8.29754943295735,8.33673052689658
8.75511964509299,9.86471259341715,14,17,289,0,1,0,0,1,1,9.32351968075498,9.32783208630334
8.9840869405604,7.70436190629769,9,17,289,1,0,0,0,1,1,8.81051110863518,8.69411171263596
8.64653020526684,10.0407925868722,7,38,1444,0,0,0,1,0,1,8.80474229015075,8.53991523268162
8.63631828074321,9.00375487963884,12,0,0,0,0,0,0,1,1,8.77297333203866,8.82567248325392
8.35763230316433,7.09872923967917,10,0,0,0,1,0,0,1,0,8.08318516824859,8.19440313412011
8.29923226458449,8.39811558349133,5,21,441,0,1,0,0,1,0,7.98325407640237,8.0283454796603
9.01855775190228,7.14922132035301,8,15,225,0,0,0,1,1,0,8.56440288675984,8.54218379446779
8.54818964217879,7.79266636861095,11,18,324,0,1,0,0,0,0,8.46144932775097,8.51123910600805
9.08248570640291,7.74676467603327,16,6,36,0,0,1,0,0,1,9.32564405157971,9.38735099809888
8.90973228527821,8.61191314451203,15,0,0,0,1,0,0,1,0,8.73943746088092,8.84018188228098
9.0256586608274,9.29506823217984,12,17,289,1,0,0,0,1,0,8.96091022771193,8.88509550844514
8.45144035217282,6.88375264339973,9,20,400,0,0,0,0,0,0,8.42505379037664,8.45910130009276
7.41380015364781,8.03407541017743,4,0,0,0,0,1,0,1,0,7.5667218045061,7.71051574409989
8.26902482736312,9.23151551860886,7,27,729,0,1,0,0,1,0,8.35318513462409,8.34753999807957
9.07815862512766,9.04517563545449,9,29,841,0,0,0,0,1,0,8.83034281505751,8.79509626836543
9.33303387143159,10.4282057651487,11,13,169,0,0,1,0,0,1,8.85928439888091,8.90806275096575
8.9313193369168,8.34662523403043,10,26,676,0,0,0,1,1,0,9.04834638081542,8.94832324605007
8.59577422248038,8.03189251039468,10,14,196,0,0,0,0,1,0,8.66916663670759,8.73677588192793
9.27079168751248,9.99961508405331,16,16,256,0,0,1,0,0,1,9.58737873790298,9.61108713572269
9.20097629815341,9.02502612666989,11,21,441,0,0,1,0,1,0,9.04179621497745,9.09432708522618
8.47694415545683,9.08317571834438,9,14,196,0,1,0,0,0,0,8.10697522094442,8.18224306539145
7.95144993950285,8.11173593950484,8,23,529,0,1,0,0,0,0,8.16835366899096,8.1909663808924
9.30516713386423,9.35315366594865,10,10,100,0,0,1,0,1,1,8.89747355281785,8.96209957369591
7.50686285474884,8.29330250006783,7,2,4,0,0,0,0,0,0,7.69143043794183,7.79806475310555
8.82004216361694,9.14250869938384,14,16,256,1,0,0,0,1,0,9.20073586444585,9.12620612021386
8.41631616410484,8.46215526538169,8,36,1296,0,1,0,0,0,1,8.59899478328624,8.45211760068097
8.71331333877771,8.25836880740014,8,19,361,0,1,0,0,1,1,8.57945938751786,8.58447787644696
9.09544585078592,7.64843183593406,6,17,289,0,0,0,1,1,1,8.59124082108636,8.51569801896691
9.0067818942609,7.94056428789379,13,0,0,0,0,0,0,0,0,8.41386556706028,8.50944210967656
8.03352137078637,8.20831377372967,5,9,81,0,0,0,0,1,1,8.12698934301323,8.17796375725465
8.81930725700329,8.42703893771202,8,25,625,0,0,0,0,0,1,8.63145096278436,8.58421857048017
8.60527769807931,8.0138755712634,11,11,121,1,0,0,0,0,0,8.43706160668742,8.38972432844404
8.1611219885753,8.63757407423918,9,14,196,1,0,0,0,0,0,8.25021894145694,8.19430143988495
8.76051682501675,7.86823689309073,10,14,196,0,0,0,0,1,0,8.66916663670759,8.73677588192793
7.56314624122394,7.83132566368649,5,9,81,0,1,0,0,1,0,7.69970209627609,7.80500590738519
7.81794054831429,8.03129411864334,8,0,0,0,0,0,0,1,0,8.00461924143016,8.11256603163787
7.67547490023591,8.33364525003104,4,25,625,0,0,1,0,0,0,7.95020126935766,7.98568482985484
8.49500406467635,7.81035208599941,7,8,64,0,0,0,0,1,1,8.36172670583687,8.41155040354446
9.13824406080806,8.8291204264135,14,0,0,0,0,0,0,1,0,8.79212199258895,8.88750052943092
8.97543946712717,8.85643008438234,10,8,64,0,1,0,0,1,1,8.57154309118176,8.62254325565887
8.76136021914975,7.66768362538342,10,15,225,0,1,0,0,0,0,8.26217302826747,8.33048069388898
8.06425457504,6.54757906738368,6,14,196,0,0,0,0,0,0,7.89715883559952,7.97125021327704
8.80715382010269,7.70651024861318,8,15,225,0,0,0,0,1,0,8.43061306845124,8.49754626152894
8.02878949124556,7.89016004725149,6,23,529,0,1,0,0,0,0,7.90585275193803,7.93265488162805
8.49993416512345,9.17165608920247,10,8,64,0,0,0,0,0,0,8.26511985791142,8.35363152923146
8.92542079897146,9.77772270434784,12,14,196,1,0,0,0,0,1,8.88732257353897,8.77825214186882
8.3356878951484,9.07306180616421,11,2,4,0,0,0,0,0,1,8.45978452855033,8.51117120472159
7.62731159212123,7.88837825263143,7,17,289,0,0,1,0,1,0,8.43245360198338,8.5183054935636
9.53003809798346,7.68290299932212,11,29,841,0,0,1,0,0,0,8.93294216229003,8.9190778084983
9.34210601161607,8.04776595222388,11,26,676,0,1,0,0,0,1,8.85821832029921,8.80394784892643
9.3558758251975,9.91299282526897,12,24,576,0,1,0,0,1,0,8.95858451074655,8.96710946724487
8.76670643535914,7.61562568397503,8,23,529,0,0,0,0,1,0,8.59929462622766,8.61634344779671
8.35451934898234,7.67686212402865,5,24,576,0,1,0,0,1,0,8.0398313010613,8.06301921981965
8.3477579833842,8.03398129591139,9,29,841,0,1,0,0,1,1,8.88976008132565,8.81510532467066
8.33777284879177,8.50873273076613,11,4,16,0,0,1,0,0,1,8.60941241081732,8.68553907419488
9.05163161904367,9.53326712710978,15,45,2025,0,0,0,0,1,1,10.0153830775019,9.73324583454061
7.96523499625356,8.64828142541254,9,18,324,1,0,0,0,0,0,8.34219213121056,8.2649859812372
9.21583782240377,7.64857295579892,11,41,1681,0,0,1,0,0,0,9.0638459251081,8.91669841640613
8.31491311348425,8.64949878191412,9,37,1369,0,0,1,0,1,0,9.0148929352719,8.92313064891917
10.5127843300082,10.6391492871151,17,25,625,0,0,0,0,1,1,10.0597110565247,9.99552298729193
9.41994384804501,7.48146760331096,14,8,64,0,1,0,0,1,1,9.09654492528762,9.13916625418757
8.39019117582636,10.3546538315423,9,20,400,0,0,0,0,0,1,8.66840604687928,8.6555847531801
8.36450237497697,8.02988952568648,9,14,196,0,1,0,0,1,0,8.35398118794662,8.43114573551363
7.61155467093578,7.95785176582822,9,14,196,1,0,0,0,0,0,8.25021894145694,8.19430143988495
9.52211626832706,10.113804697112,10,43,1849,0,1,0,0,1,1,9.16482711713021,8.92831817727387
8.49089290744798,7.40962605844119,8,19,361,1,0,0,0,0,1,8.47569714102818,8.34763358081827
8.95576529986829,9.10304539747814,10,15,225,0,0,0,0,1,0,8.69311398550417,8.75585776079329
8.15126258741453,8.6910330640431,7,16,256,0,0,0,0,0,0,8.07566795748037,8.13762922495507
7.80659136139807,7.84462015456674,6,0,0,0,0,0,0,0,0,7.49511235737503,7.60535186225134
8.75070053439788,8.81747139096065,12,7,49,0,0,0,0,0,0,8.49922118649628,8.5862776798364
8.86444691662254,9.00784368882516,12,0,0,0,0,0,0,1,0,8.52962107553602,8.62918903016657
8.99572657456213,8.66638004057917,8,22,484,0,0,0,0,0,0,8.33342958433915,8.35588286428807
9.21933324062524,9.80274770050027,14,15,225,0,0,0,0,0,0,8.97110985260782,9.0235780891998
7.98415822391331,8.06174792541483,9,4,16,0,0,0,0,1,1,8.5068130635848,8.56155753406201
9.32616903818249,9.11795371032797,9,30,900,0,0,0,0,1,1,9.08810190677497,8.99655416504518
