"education","male","white","experience","region","north","northeast","south","centerwest","log_wage_homo","wage_homo","log_wage_hetero","wage_hetero"
11,1,1,17,"Southeast",0,0,0,0,8.32656785443502,4132.21083735463,9.48080988083219,13105.7963504987
16,1,0,18,"Southeast",0,0,0,0,9.72849394629658,16789.2477614694,8.53659514309251,5097.95696366323
13,1,1,17,"Northeast",0,1,0,0,9.95441262140739,21044.8808899032,9.1029772898492,8981.99493596345
16,0,0,10,"South",0,0,1,0,9.32616964174082,11228.0415914976,9.30118482043861,10950.9864773068
5,1,1,14,"South",0,0,1,0,8.72259937372818,6140.11882603394,8.34532559925307,4210.45332595262
7,1,1,12,"Northeast",0,1,0,0,8.81582126001621,6740.04081830401,8.15747593235835,3489.36807811177
8,0,1,10,"Northeast",0,1,0,0,8.11040019578313,3328.90997909194,7.46242643066602,1741.36824459195
8,1,1,22,"Southeast",0,0,0,0,9.11507283536597,9091.2967645759,9.0580647717899,8587.5157603037
8,1,1,16,"Northeast",0,1,0,0,8.94022370720328,7632.90440036355,9.04359780123803,8464.1747591967
11,0,1,6,"Southeast",0,0,0,0,8.55127009038615,5173.32084138862,8.09074164574092,3264.10748416988
5,1,0,14,"Northeast",0,1,0,0,7.89472123752738,2683.08152983273,8.83506574480384,6871.00556395092
8,1,0,1,"Southeast",0,0,0,0,7.97785166240018,2915.66050776013,8.26698237636384,3893.18308724207
8,0,0,8,"Northeast",0,1,0,0,7.87096185316114,2620.08451314675,8.47334044713609,4785.4744239642
8,1,1,19,"South",0,0,1,0,9.46951282607243,12958.5726145238,8.81456939956823,6731.60850692561
7,1,1,23,"North",1,0,0,0,8.13650707790793,3416.96181794676,8.22612253409619,3737.31431214759
14,0,0,22,"South",0,0,1,0,9.33124095876705,11285.1271771981,9.38643562389833,11925.5164607742
12,0,0,19,"Northeast",0,1,0,0,8.56262512318317,5232.39885080339,9.45091418982888,12719.7882510927
10,0,1,21,"CenterWest",0,0,0,1,8.46587294462731,4749.87197781873,10.0944226292914,24207.6173535419
5,0,1,34,"South",0,0,1,0,8.16185750559971,3504.69054365097,8.73340113252717,6206.80241021164
18,0,1,8,"CenterWest",0,0,0,1,9.39638977801987,12044.8176758644,10.4291650914931,33832.0917640368
13,1,1,19,"Southeast",0,0,0,0,8.91344325727686,7431.20464601405,9.68617478210326,16093.5650075449
14,1,0,34,"Southeast",0,0,0,0,9.7837863175715,17743.709142405,9.65697567200673,15630.4415317169
4,0,1,0,"South",0,0,1,0,7.69821346771526,2204.40622899549,8.09908831027969,3291.46591133467
9,1,0,16,"North",1,0,0,0,7.93992960372398,2807.16288753132,7.8236733609161,2499.06854871292
12,1,0,16,"South",0,0,1,0,9.53475942696297,13832.2683378679,8.98093595308742,7950.06952654444
11,0,1,11,"Northeast",0,1,0,0,8.16649879936297,3520.99464881614,9.12725343629133,9202.71139340659
12,1,1,1,"CenterWest",0,0,0,1,9.22170362809186,10114.2806315081,8.29836535093076,4017.30014768048
12,0,0,19,"Southeast",0,0,0,0,8.85699706477562,7023.3603496588,10.1843174155354,26484.5656907934
8,1,0,15,"Southeast",0,0,0,0,8.90707539127695,7384.03407793467,8.48563400068186,4844.6680143242
9,1,0,1,"Northeast",0,1,0,0,7.84976189076535,2565.12346452797,8.84908708726736,6968.02486698999
6,1,0,5,"Northeast",0,1,0,0,7.80135380801506,2443.90832171597,8.03775740873984,3095.66309313
13,0,1,17,"Southeast",0,0,0,0,8.49805866414788,4905.23687870765,9.56157318200864,14208.180681112
4,1,0,25,"Southeast",0,0,0,0,8.66899630137924,5819.65523721672,7.49674956877723,1802.17503785795
9,1,1,10,"Southeast",0,0,0,0,8.37465632639209,4335.77792995693,9.24682239561124,10371.5565956153
12,0,0,20,"Northeast",0,1,0,0,8.6050013931728,5458.89350354251,7.8397128666594,2539.47556103136
9,1,1,4,"Northeast",0,1,0,0,8.69734809124042,5987.01413122296,7.87195979665637,2622.70051453728
15,0,0,11,"Southeast",0,0,0,0,8.6448432847918,5680.77692420504,9.13937947780004,9314.98318424512
12,0,0,18,"South",0,0,1,0,8.75548544344082,6345.40014920709,8.81907092646901,6761.97932995794
6,1,1,16,"South",0,0,1,0,8.04422156216818,3115.73875048557,7.45705648105079,1732.04224733525
9,1,0,0,"Southeast",0,0,0,0,8.53007066708127,5064.80373707093,8.39657668976167,4431.86908656826
10,0,0,16,"CenterWest",0,0,0,1,8.59945279206676,5428.68815721423,8.22580209579182,3736.11692534104
10,1,0,34,"Southeast",0,0,0,0,8.8689578321709,7107.86951890498,7.89612222871356,2686.84313778237
8,0,1,7,"CenterWest",0,0,0,1,8.91611869300286,7451.11297626497,8.22077712210333,3717.39012633507
7,0,1,32,"Northeast",0,1,0,0,8.92750110944225,7536.40916455742,8.2449036040979,3808.1683484959
9,0,0,21,"CenterWest",0,0,0,1,8.71529016253271,6095.40301848641,7.87384097646482,2627.63892935561
13,1,1,36,"Northeast",0,1,0,0,9.80370381877874,18100.6624997236,9.59262065506862,14656.2281686515
13,0,0,15,"North",1,0,0,0,8.39113971876115,4407.83852878593,9.50763941245076,13462.1781287484
7,1,0,28,"CenterWest",0,0,0,1,8.71561979439038,6097.41258869764,9.49913407219687,13348.1632780808
10,0,1,28,"Northeast",0,1,0,0,9.20987784453447,9995.37579507618,9.38861913747352,11951.5844373907
6,0,1,17,"Southeast",0,0,0,0,8.09415561021673,3275.27007466798,8.55261612871662,5180.28901820139
7,1,0,33,"South",0,0,1,0,8.60792811079058,5474.89354571463,8.20058815058977,3643.09236426722
7,1,1,10,"Northeast",0,1,0,0,7.52611907449095,1855.88894240757,8.243538261842,3802.97244323378
5,1,0,1,"Northeast",0,1,0,0,7.36555825336104,1580.59755416591,7.43004536098978,1685.88404500116
4,0,0,25,"Northeast",0,1,0,0,7.80586414640817,2454.95607106383,7.34192873796096,1543.6866111978
12,1,0,33,"Southeast",0,0,0,0,9.28126191482262,10734.969990454,9.58431398280803,14534.9879332669
11,1,0,13,"Southeast",0,0,0,0,8.4625543603836,4734.13525377808,8.71334429067861,6083.5536777016
7,1,0,30,"South",0,0,1,0,8.46779032538481,4758.98802762602,6.88818588038585,980.620839117476
13,0,1,16,"Southeast",0,0,0,0,8.85148542482779,6984.75659890098,10.0267844944486,22624.4055558553
16,0,1,23,"Southeast",0,0,0,0,9.62965104283107,15209.1278467632,10.6705625421314,43069.1629032003
4,0,1,20,"Southeast",0,0,0,0,7.89105079491828,2673.25148440673,7.84587622931081,2555.17560268376
14,1,1,22,"Northeast",0,1,0,0,9.35918414101025,11604.9167031104,9.59521742187458,14694.3364331844
14,1,1,18,"South",0,0,1,0,9.39234215109026,11996.1632813227,10.0437058197559,23010.4978664618
10,0,1,14,"Southeast",0,0,0,0,8.92484437317072,7516.41348635579,9.12707413567717,9201.06148952058
8,0,0,21,"North",1,0,0,0,7.96793160659603,2886.87998105063,8.57016252558275,5271.98655325609
6,0,0,0,"Southeast",0,0,0,0,7.93814597011703,2802.16040009352,8.82436851436803,6797.89656318013
6,0,0,26,"Southeast",0,0,0,0,8.59714018229251,5416.14822549364,8.06589388751437,3184.0010843117
7,0,1,34,"CenterWest",0,0,0,1,8.46200722972255,4731.54577168431,8.60068975651054,5435.40740632048
4,0,1,6,"South",0,0,1,0,8.0512276017844,3137.6443858776,7.40981177414732,1652.1153467764
7,0,1,19,"South",0,0,1,0,8.84009222982696,6905.62951600068,8.60775502583818,5473.94600603066
13,1,1,0,"North",1,0,0,0,8.87252440132137,7133.26548837668,9.16190684737421,9527.20669686583
7,0,0,5,"Northeast",0,1,0,0,8.28250441576877,3954.08466410547,7.72848930593664,2272.16705743067
15,0,1,6,"South",0,0,1,0,9.76165589059808,17355.3464492125,8.61138059974966,5493.82822230633
9,1,1,8,"Southeast",0,0,0,0,8.40822375998126,4483.78914839641,9.28544483534673,10779.9675617756
10,1,0,15,"Southeast",0,0,0,0,8.6498207953123,5709.12354037464,9.6063186152891,14858.3699030926
11,1,0,23,"Northeast",0,1,0,0,9.30163373328657,10955.9036194358,7.59383298279419,1985.91090644195
6,1,0,10,"CenterWest",0,0,0,1,8.42292235525387,4550.18129066696,7.70739552909726,2224.74043439711
7,1,0,22,"Northeast",0,1,0,0,8.9545556774656,7743.08663752244,8.37237882603741,4325.9144305089
8,0,0,11,"Southeast",0,0,0,0,8.37739999981115,4347.69022286229,7.81297712118071,2472.4803627013
16,1,0,8,"Southeast",0,0,0,0,8.92447836211583,7513.66289933003,9.4685279157302,12945.8158654934
11,1,0,13,"South",0,0,1,0,9.00037450753948,8106.11916192289,7.82524992550614,2503.011599115
9,0,1,10,"Southeast",0,0,0,0,8.33316914672798,4159.57900215052,8.20688460551263,3666.1032987515
6,1,1,6,"CenterWest",0,0,0,1,8.55619890459635,5198.8821203159,7.74037565759621,2299.33598393167
9,1,0,7,"Southeast",0,0,0,0,7.86099831607264,2594.1088236857,9.38003661155684,11849.4485730041
11,1,1,6,"South",0,0,1,0,9.406788179969,12170.717978005,8.56534002233563,5246.62358663326
8,1,1,2,"North",1,0,0,0,8.42606390923514,4564.49840803964,9.08340201202125,8807.87962733638
6,0,0,14,"Southeast",0,0,0,0,7.90831416791768,2719.80147071274,7.8189865651109,2487.38332923058
6,0,0,29,"Northeast",0,1,0,0,8.30605303167231,4048.3028855448,7.46404805128686,1744.19437408147
9,0,0,6,"Northeast",0,1,0,0,8.35635122764964,4257.13308365427,8.84095211654495,6911.57012886188
11,1,0,13,"Southeast",0,0,0,0,8.55314209156632,5183.01437443093,9.13449895743375,9269.63197786605
13,0,1,31,"Southeast",0,0,0,0,9.63729025880611,15325.7585756498,10.5730424197283,39067.3523814199
5,1,1,12,"Southeast",0,0,0,0,8.27547569243293,3926.38994024758,8.24607601153271,3812.63569164214
7,1,1,24,"Southeast",0,0,0,0,8.27513863882057,3925.06675933869,8.16668275716035,3521.64242281604
4,0,0,23,"Northeast",0,1,0,0,7.95316464759396,2844.56276004292,6.94629425780907,1039.29123792177
10,1,1,0,"Southeast",0,0,0,0,8.23018690942935,3752.53507073518,9.41296395008706,12246.1141093617
12,0,0,9,"Northeast",0,1,0,0,8.98902815037016,8014.66406093237,7.83972677369249,2539.51087784761
10,0,1,8,"North",1,0,0,0,8.28271869537501,3954.93203459422,8.42840712937456,4575.20657353062
14,1,0,20,"South",0,0,1,0,9.62729119225993,15173.2788934505,9.95001320720105,20952.4991038195
12,1,0,28,"Southeast",0,0,0,0,9.3744009439037,11782.8568396627,8.30305924300414,4036.20124615483
7,1,0,24,"Southeast",0,0,0,0,9.0661770907035,8657.46376347696,9.54303170609499,13947.1673055377
15,1,0,19,"South",0,0,1,0,9.96018805428546,21166.7758461556,10.0485261803322,23121.6845278259
11,0,0,0,"Southeast",0,0,0,0,7.66977427667597,2142.59775637225,6.44400585009715,628.921124192406
12,1,0,21,"Northeast",0,1,0,0,9.15488656443278,9460.55723299063,7.37488689390804,1595.41136954855
6,0,0,5,"Southeast",0,0,0,0,7.44746902405644,1715.51571706774,7.02015366938262,1118.95855420567
9,0,0,4,"Southeast",0,0,0,0,8.16789192177449,3525.90324371514,8.34370020891781,4203.61525458256
5,1,0,8,"Southeast",0,0,0,0,7.88721563713871,2663.01877774409,8.23159675786385,3757.8293075889
9,1,1,8,"Southeast",0,0,0,0,8.96655234689124,7836.53731591192,8.32072435077675,4108.13466133093
14,0,1,27,"Southeast",0,0,0,0,9.60949927341774,14905.7045358402,8.54883671190802,5160.74749784877
8,1,0,9,"Northeast",0,1,0,0,7.90252417780177,2704.09934851267,8.57690853330288,5307.67164586837
10,1,1,35,"Southeast",0,0,0,0,9.08042909184553,8781.73338888404,9.77882502996241,17655.8955125573
12,0,0,24,"Southeast",0,0,0,0,9.51214111189044,13522.9174209313,8.63477008995445,5623.84059821226
4,0,0,11,"Northeast",0,1,0,0,7.58571378755831,1969.8521882233,6.94719769579599,1040.23059736819
5,0,1,6,"Northeast",0,1,0,0,7.23384659391642,1385.54188376241,7.39348972071773,1625.36830890768
6,1,0,17,"Southeast",0,0,0,0,8.15336858304639,3475.06541765579,9.6167806283005,15014.6343574164
11,0,0,13,"Southeast",0,0,0,0,8.2650384727879,3885.62246565748,8.60433811446908,5455.27393625935
10,0,0,45,"North",1,0,0,0,8.25165248149531,3833.95613120015,7.90379960839752,2707.55043990167
14,0,0,3,"CenterWest",0,0,0,1,8.31185821358916,4071.87236662137,8.35394542539619,4246.90357331186
5,1,0,25,"Southeast",0,0,0,0,8.23081368284218,3754.8877971844,8.18134564355061,3573.66029969374
8,1,1,11,"Southeast",0,0,0,0,8.01076546371534,3013.22274300773,9.3722507068918,11757.5481243996
4,1,1,40,"Southeast",0,0,0,0,8.06341821182041,3176.1282794945,8.40960512698219,4489.98718666233
15,1,0,18,"Southeast",0,0,0,0,9.46243364410565,12867.1604643367,9.64101318385429,15382.9215668754
13,1,1,15,"South",0,0,1,0,9.58631393170907,14564.0862542892,9.91583079450897,20248.3946836132
7,1,0,17,"Southeast",0,0,0,0,8.90956869968797,7402.46772304008,7.27712133834566,1446.81712770711
9,1,1,27,"Northeast",0,1,0,0,8.71009071895877,6063.79256403215,9.23095650723467,10208.3011572865
9,0,0,13,"South",0,0,1,0,8.33244928743132,4156.58576801862,8.85113585446033,6982.31536168702
16,0,1,26,"Southeast",0,0,0,0,9.60261545616202,14803.4487486227,11.0884943828364,65414.1832263045
10,0,1,32,"North",1,0,0,0,8.75458564245771,6339.69311989493,7.95090133392776,2838.1319025428
11,1,0,17,"Northeast",0,1,0,0,8.69767825195776,5988.99113444975,8.94367704916657,7659.30899523808
12,1,0,23,"North",1,0,0,0,8.41624554379636,4519.90178585181,8.88881118854526,7250.39470579383
12,1,1,9,"South",0,0,1,0,8.86298998339062,7065.57715121458,8.32567029528073,4128.50359767245
4,0,1,0,"Southeast",0,0,0,0,7.2977136370006,1476.91929075626,7.29138274684339,1467.59861218271
12,1,1,16,"Northeast",0,1,0,0,8.47533396996826,4795.02389186976,9.11276693531418,9070.35729433659
6,0,0,11,"CenterWest",0,0,0,1,8.06732267058491,3188.55358264936,7.2926192716381,1469.41445669238
9,0,0,24,"Northeast",0,1,0,0,8.76027081357788,6375.83800771337,7.51592502193298,1837.0660169369
4,0,0,24,"Southeast",0,0,0,0,7.53206600505373,1866.95866790044,7.30722672035577,1491.03638918028
10,0,0,8,"Northeast",0,1,0,0,8.07075200593019,3199.50697284007,6.94569289068684,1038.66643022909
6,0,0,2,"CenterWest",0,0,0,1,7.92095701714051,2754.40579833816,8.93793389844288,7615.44650425005
4,1,0,20,"Southeast",0,0,0,0,8.48226529546212,4828.37521412476,8.7406468212554,6251.93829127668
4,1,1,8,"Northeast",0,1,0,0,7.60264904102866,2003.49621529684,7.76575442950761,2358.43709205738
5,0,1,15,"North",1,0,0,0,7.56990915701379,1938.96413226598,8.95113278223805,7716.6281713359
11,0,1,15,"Southeast",0,0,0,0,8.65572824519189,5742.94971639348,10.0263729188804,22615.0958192445
11,1,0,7,"Northeast",0,1,0,0,8.87534382844423,7153.40558900075,8.65080265724888,5714.73186431949
12,1,1,7,"CenterWest",0,0,0,1,9.07597506898475,8742.70632584742,8.56919076965464,5266.86595745766
8,0,1,23,"South",0,0,1,0,8.71111074705661,6069.98095845846,7.70869898482518,2227.64217579435
10,0,0,28,"North",1,0,0,0,8.83834381051651,6893.56612900657,9.06721174705901,8666.42589894812
11,1,0,2,"Southeast",0,0,0,0,7.9901745532939,2951.81216305341,9.3386092790405,11368.5867092479
9,0,0,9,"North",1,0,0,0,8.0521171654728,3140.43676220454,8.47340004150901,4785.75961980961
6,1,0,12,"Northeast",0,1,0,0,7.56083696822992,1921.45303570332,8.96755529380069,7844.40088950801
13,0,0,20,"North",1,0,0,0,8.93157193373481,7567.1510921023,9.26353725671843,10546.3726666634
15,1,0,35,"South",0,0,1,0,9.82994622409156,18581.9549366663,9.56509089600472,14258.2490085508
17,1,1,9,"North",1,0,0,0,9.20747988980142,9971.43605106242,10.4222018493293,33597.3290196681
13,1,1,17,"Northeast",0,1,0,0,9.03118610831709,8359.76928589617,9.28795748828896,10807.0879367632
9,1,0,7,"Northeast",0,1,0,0,8.29433477900332,4001.140718229,8.1265434334668,3383.08547151274
9,0,1,28,"South",0,0,1,0,7.95467347820614,2848.8579629655,9.08404141052221,8813.51317321514
8,1,1,15,"Northeast",0,1,0,0,8.71335604135039,6083.62516396414,8.1085006740388,3322.59264405889
9,1,1,22,"Southeast",0,0,0,0,9.16571733182547,9563.57922431324,9.97236160705222,21426.0255018771
9,1,1,9,"Northeast",0,1,0,0,8.48969322668422,4864.37358432389,8.0441778467596,3115.60254767016
4,1,0,36,"South",0,0,1,0,8.52674286154444,5047.97706862055,9.39967948130929,12084.5067991193
10,1,0,24,"Southeast",0,0,0,0,8.91348643047932,7431.52548184245,7.42788656751338,1682.24849513544
10,1,0,17,"Southeast",0,0,0,0,8.20436925663488,3656.89335789641,9.63844712324748,15343.4986602411
6,0,1,30,"South",0,0,1,0,7.77539327428474,2381.27961200354,8.47031608073818,4771.02325974122
4,0,0,23,"North",1,0,0,0,7.48527780298147,1781.61904012919,7.59817738349787,1994.55726721011
8,1,0,9,"Southeast",0,0,0,0,7.33832794714498,1538.13811410913,7.56259067641863,1924.82566006136
4,1,1,12,"CenterWest",0,0,0,1,8.34485541631006,4208.47410795017,8.15506153427258,3480.9535166416
15,1,0,1,"Northeast",0,1,0,0,8.53220992789173,5075.65027086412,8.2237988683195,3728.64012464298
12,1,0,17,"Northeast",0,1,0,0,8.70698705232067,6045.00174864814,9.21859593827715,10082.897374578
6,1,1,12,"Northeast",0,1,0,0,9.05335993801023,8547.20782150001,7.57351913393045,1945.97639746817
10,1,1,21,"Northeast",0,1,0,0,8.68325001301797,5903.20092841883,9.75176574565469,17184.5455722397
9,1,0,14,"North",1,0,0,0,8.07055178453085,3198.86642720441,7.80701931259047,2457.79359188466
4,0,0,17,"Southeast",0,0,0,0,8.94545745811885,7672.9578442025,7.37916878430056,1602.25739266432
6,0,0,23,"Southeast",0,0,0,0,8.39786672570222,4437.59004630215,8.71584391294686,6098.77928515057
13,1,1,15,"CenterWest",0,0,0,1,9.49029804290698,13230.7380666938,10.3081599170364,29976.2271159088
5,1,0,14,"North",1,0,0,0,7.1224980989941,1239.54307029791,7.45232754540699,1723.87086720856
7,1,0,0,"CenterWest",0,0,0,1,8.41850357331576,4530.11938899245,6.69703731133385,810.002481574364
7,0,1,6,"South",0,0,1,0,8.2135596407842,3690.65652323338,7.22970816751413,1379.81976909106
14,0,1,15,"Southeast",0,0,0,0,9.1686693091885,9591.85240405479,9.24718967235868,10375.3665267944
9,0,0,28,"Southeast",0,0,0,0,8.79081671180984,6573.59871941593,10.6414957656492,41835.3002475061
11,1,1,8,"Northeast",0,1,0,0,8.63648254716138,5633.4794352678,7.71242280683382,2235.95298313588
12,1,0,23,"Northeast",0,1,0,0,8.85562417597573,7013.72467276705,8.27579224801731,3927.63305765712
8,0,0,19,"Northeast",0,1,0,0,8.38070601399517,4362.08753415121,7.70212870374617,2213.05391751412
6,1,0,0,"Southeast",0,0,0,0,7.55698457656772,1914.06508582453,7.93530440194621,2794.20917261873
10,0,1,16,"South",0,0,1,0,7.91994753699211,2751.6266833308,8.26399440221998,3881.56771869235
8,0,1,12,"Southeast",0,0,0,0,8.11254403038688,3336.05426684727,9.34570110637327,11449.4973261601
15,1,0,14,"Southeast",0,0,0,0,9.53725355280981,13866.8108145853,8.23811142013865,3782.39021254931
8,1,0,29,"Southeast",0,0,0,0,8.43932099636862,4625.41324566291,8.58285267595947,5339.31515690646
8,0,0,0,"South",0,0,1,0,7.35752338957413,1567.94855266884,7.37095561622334,1589.15167679068
12,0,1,23,"Northeast",0,1,0,0,8.23580063501823,3773.66001221981,9.80213675804833,18072.3198754325
7,1,0,0,"Southeast",0,0,0,0,8.59963663340042,5429.68626622911,7.85684162950547,2583.34830592772
9,1,0,20,"Northeast",0,1,0,0,8.75114767974841,6317.93491474041,8.72836969471271,6175.65170199959
11,1,0,25,"CenterWest",0,0,0,1,8.46691924055974,4754.84435038166,9.507589749099,13461.5095684622
8,1,1,20,"Northeast",0,1,0,0,8.54090028339699,5119.95169488865,9.27800103505839,10700.0215563315
5,0,1,13,"North",1,0,0,0,7.49283271841715,1795.12999410998,7.80000754324956,2440.62038776372
11,1,0,37,"Southeast",0,0,0,0,9.03897261998068,8425.11681141377,10.4990148111747,36279.7426648991
9,1,1,13,"South",0,0,1,0,8.99705334372696,8079.24206862199,7.78300705883529,2399.47935847879
4,0,1,5,"Southeast",0,0,0,0,7.64912550415145,2098.80938656585,8.13301455208514,3405.0488059225
10,0,0,35,"Southeast",0,0,0,0,8.60264224123294,5446.03032340824,8.92235973422231,7497.76109448068
10,0,1,22,"Southeast",0,0,0,0,8.99587787160773,8069.75072432399,8.80736988573849,6683.3182401908
4,0,1,0,"Southeast",0,0,0,0,7.39129464722647,1621.80441895045,7.31724956859603,1506.05596435552
8,0,1,12,"Northeast",0,1,0,0,8.67408087095671,5849.3210341795,9.27379345096011,10655.0948984064
9,1,0,6,"North",1,0,0,0,7.7882412016986,2412.07150202966,8.15415897911519,3477.81318146854
8,1,1,28,"Southeast",0,0,0,0,8.38897908824021,4398.32509953302,9.10556053499025,9005.22762568554
11,1,1,10,"Northeast",0,1,0,0,8.65292343624245,5726.86440828602,9.19064720153865,9804.99473381632
4,1,1,22,"South",0,0,1,0,8.44697308471341,4660.94308180341,8.40914767463171,4487.93370119184
6,1,0,14,"Northeast",0,1,0,0,8.44077839844918,4632.15924717486,8.93650465059098,7604.56991821272
8,0,1,14,"South",0,0,1,0,8.99851334955269,8091.04642422674,9.54338201497893,13952.0539780229
15,1,1,20,"CenterWest",0,0,0,1,9.40383184611428,12134.7904055268,9.99166981612537,21843.7433968351
9,1,0,12,"Northeast",0,1,0,0,8.3536228862685,4245.53400162003,9.0901374758852,8867.40502282152
6,1,0,12,"South",0,0,1,0,8.39170457854876,4410.32904285049,8.03763571525639,3095.286394026
15,0,1,15,"Northeast",0,1,0,0,9.48813890041614,13202.2018359291,9.18147428057723,9715.46554196271
9,0,0,5,"Northeast",0,1,0,0,7.79790866885948,2435.50320417728,7.525936638754,1855.55039282338
11,0,0,0,"South",0,0,1,0,8.24854414780751,3822.05741836517,8.07348753814541,3208.27130933414
13,0,0,5,"Southeast",0,0,0,0,8.28780110845184,3975.08379930284,7.36012864039718,1572.03877764368
11,0,0,32,"CenterWest",0,0,0,1,8.73844987398198,6238.21818918292,8.16933357497585,3530.99003923066
14,0,0,28,"North",1,0,0,0,8.8739595129757,7143.50986996993,10.888338723847,53548.2675768773
7,0,0,27,"Northeast",0,1,0,0,7.79814245637995,2436.07266099584,8.1261211632202,3381.65719675661
15,0,0,13,"Northeast",0,1,0,0,8.78268908011919,6520.38746380662,9.63789104155608,15334.9687934253
4,0,0,17,"Southeast",0,0,0,0,8.1305974392358,3396.82835757899,6.57160042750305,714.512453938654
6,0,0,1,"Northeast",0,1,0,0,7.60112734960923,2000.44983071364,7.44452152704886,1710.46668428513
7,1,0,20,"North",1,0,0,0,8.28654696263246,3970.10158943612,10.1095379541488,24576.3027339819
10,0,0,0,"Northeast",0,1,0,0,7.78571954074257,2405.99673796654,7.01791416920392,1116.45545022064
8,1,0,8,"South",0,0,1,0,9.12224844477114,9156.76697254695,8.58484393778151,5349.95772388631
12,1,0,14,"South",0,0,1,0,8.65456890674566,5736.29555195216,8.74934681636106,6306.56741579727
11,0,0,20,"South",0,0,1,0,8.75876097638381,6366.21879389669,8.95660841270054,7758.99746906576
12,0,0,14,"South",0,0,1,0,9.40151905203031,12106.7575636578,8.43829635045632,4620.6762621679
15,1,0,12,"CenterWest",0,0,0,1,9.29161367948792,10846.6730378161,9.59776117340916,14731.7627554871
5,0,1,14,"Northeast",0,1,0,0,8.54369855555226,5134.29877731158,7.1767936150558,1308.705310708
13,1,0,0,"Southeast",0,0,0,0,8.34551466651604,4211.24946009791,8.13676226104818,3417.83388025664
9,0,1,1,"Southeast",0,0,0,0,9.0120718552466,8201.49599680015,7.60456512168042,2007.33875576395
7,0,1,7,"Southeast",0,0,0,0,8.63346714488039,5616.51781443602,7.30154598618173,1482.59022074203
4,0,0,8,"North",1,0,0,0,7.21502080276012,1359.70195334436,7.03384945373721,1134.38899405847
7,0,0,12,"Southeast",0,0,0,0,7.91438508872373,2736.36339223933,7.79575230201378,2430.25702419235
8,1,0,21,"Southeast",0,0,0,0,8.05718721751891,3156.39937147253,8.48475417944513,4840.40744706393
4,1,1,14,"Northeast",0,1,0,0,8.4680603474061,4760.27323270155,8.36083538386177,4276.26559794947
8,0,0,5,"Northeast",0,1,0,0,7.72133212946292,2255.96281430873,7.06142536513778,1166.10610876086
11,1,0,18,"Southeast",0,0,0,0,8.68448602601477,5910.50187259052,7.36231438323579,1575.47860806683
5,1,1,22,"Southeast",0,0,0,0,8.53292377044876,5079.27477954242,8.34951467609587,4228.12823340367
9,0,1,3,"North",1,0,0,0,8.51243320436528,4976.25661866944,8.70582047512159,6037.95389916934
5,1,1,15,"South",0,0,1,0,8.45687971432313,4707.34679121819,7.33997292295356,1540.67039629755
9,1,1,30,"North",1,0,0,0,9.38141326586302,11865.772400964,9.00483423152217,8142.35094778652
13,0,0,4,"North",1,0,0,0,8.30070677853144,4026.71738571469,9.97684099075934,21522.2161680321
4,1,1,20,"Northeast",0,1,0,0,8.37564516247975,4340.06742409594,8.05068629954321,3135.94643153419
18,1,1,7,"CenterWest",0,0,0,1,9.78371353697479,17742.417791659,9.92209126700654,20375.5568338949
5,0,1,4,"Southeast",0,0,0,0,8.09415600082736,3275.27135402355,7.33850480412113,1538.41016862156
13,1,0,16,"South",0,0,1,0,9.88600894472818,19653.4651395053,9.1836663923961,9736.78628899603
17,0,0,33,"Northeast",0,1,0,0,9.78213353106114,17714.4068012182,9.50277403749162,13396.838663776
6,1,1,13,"Southeast",0,0,0,0,8.37564801202132,4340.07979131609,9.47883669666091,13079.9616972344
7,0,0,0,"South",0,0,1,0,7.32291875812725,1514.61832896333,7.39312637437516,1624.77784455533
13,1,0,5,"Northeast",0,1,0,0,8.35648249065542,4257.69192441562,8.02713577677699,3062.95610735361
7,1,1,7,"CenterWest",0,0,0,1,8.73777262115914,6233.99476862798,7.51025428402393,1826.67797879166
6,0,0,11,"CenterWest",0,0,0,1,7.84840686362441,2561.65000646012,7.74709052622686,2314.82767713457
15,0,0,10,"CenterWest",0,0,0,1,8.94423987862105,7663.62109331567,9.34629980295725,11456.3541534722
16,1,1,11,"Southeast",0,0,0,0,9.72339285984815,16703.8224234891,8.33646242278273,4173.30022556311
9,0,1,26,"Northeast",0,1,0,0,8.66195100987938,5778.79816363726,9.6681090752593,15805.4338628393
17,0,1,25,"Southeast",0,0,0,0,9.92141549247193,20361.7922028754,9.68121863541307,16014.0002687227
16,1,0,9,"Southeast",0,0,0,0,9.7851818305278,17768.4880039959,9.44764301792143,12678.2476174164
9,0,1,18,"Southeast",0,0,0,0,8.29231269436575,3993.05824752382,8.65103736658901,5716.07332268465
7,1,1,27,"CenterWest",0,0,0,1,8.67989840204773,5883.44881461836,9.5805966148938,14481.0563393842
7,1,1,18,"Northeast",0,1,0,0,8.03835478559795,3097.51292309015,8.78785527149006,6554.16019634171
14,1,1,15,"North",1,0,0,0,9.40765409417724,12181.2613397912,8.58353104549758,5342.93841447813
11,0,1,28,"Northeast",0,1,0,0,8.85016750687635,6975.55732606776,8.91567546955493,7447.81120004713
12,1,0,10,"North",1,0,0,0,9.06536911007848,8650.47152567098,10.2244500665065,27569.0781432245
9,0,1,9,"Northeast",0,1,0,0,8.22898630083371,3748.03244835825,9.15505073988462,9462.11055175399
10,1,1,19,"North",1,0,0,0,8.96632885476293,7834.78610720659,9.44192828503601,12606.0014492231
